Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,pirelliCompound,Year,LapTime_prev,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TempDelta,laps_diff,TrackTemp_RBF_Median,Humidity_RBF_Median,Pressure_RBF_Median,WindSpeed_RBF_Median,WindDirection_RBF_Median,TempDelta_RBF_Median
0 days 01:51:27.058000,DEV,45,0 days 00:01:27.145000,33.0,2.0,,,0 days 00:00:27.948000,0 days 00:00:30.140000,0 days 00:00:29.057000,0 days 01:50:27.883000,0 days 01:50:58.023000,0 days 01:51:27.080000,319.0,330.0,309.0,329.0,False,MEDIUM,14.0,True,Williams,0 days 01:49:59.913000,2022-09-11 13:51:00.154,1,12.0,False,,False,True,87.145,C3,2022,87.401,28.4,30.0,992.9,False,43.1,204.0,1.7,14.700000000000003,-0.2560000000000002,0.9753099120283326,0.0003035391380788668,0.31474263684278675,1.0,4.5753387694457955e-08,0.9753099120283326
0 days 01:51:27.919000,ZHO,24,0 days 00:01:26.896000,33.0,2.0,,,0 days 00:00:28.098000,0 days 00:00:29.830000,0 days 00:00:28.968000,0 days 01:50:29.150000,0 days 01:50:58.980000,0 days 01:51:27.948000,308.0,327.0,308.0,320.0,False,HARD,15.0,True,Kick Sauber,0 days 01:50:01.023000,2022-09-11 13:51:01.264,1,13.0,False,,False,True,86.896,C2,2022,87.421,28.4,30.0,992.9,False,43.1,204.0,1.7,14.700000000000003,-0.5250000000000057,0.9753099120283326,0.0003035391380788668,0.31474263684278675,1.0,4.5753387694457955e-08,0.9753099120283326
0 days 01:51:29.928000,PIA,81,0 days 00:01:27.746000,20.0,1.0,,,0 days 00:00:28.590000,0 days 00:00:30.255000,0 days 00:00:28.901000,0 days 01:50:30.788000,0 days 01:51:01.043000,0 days 01:51:29.944000,308.0,307.0,305.0,316.0,False,MEDIUM,20.0,True,McLaren,0 days 01:50:02.182000,2023-09-03 13:51:03.227,1,4.0,False,,False,True,87.746,C4,2023,87.352,30.0,39.0,1000.4,False,44.4,180.0,1.6,14.399999999999999,0.39399999999999125,0.9380049995307299,1.0,0.18618769521930054,0.999000499833375,5.559513241650137e-06,0.9960079893439916
0 days 01:51:30.472000,GAS,10,0 days 00:01:23.166000,38.0,1.0,,,0 days 00:00:27.417000,0 days 00:00:28.341000,0 days 00:00:27.408000,0 days 01:50:34.810000,0 days 01:51:03.151000,0 days 01:51:30.559000,309.0,311.0,313.0,333.0,True,HARD,38.0,True,Alpine,0 days 01:50:07.306000,2025-09-07 13:55:52.219,1,10.0,False,,False,True,83.166,C3,2025,83.394,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.22800000000000864,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:30.626000,NOR,4,0 days 00:01:27.716000,20.0,1.0,,,0 days 00:00:28.365000,0 days 00:00:30.534000,0 days 00:00:28.817000,0 days 01:50:31.278000,0 days 01:51:01.812000,0 days 01:51:30.629000,312.0,317.0,308.0,312.0,False,MEDIUM,20.0,True,McLaren,0 days 01:50:02.910000,2023-09-03 13:51:03.955,1,5.0,False,,False,True,87.716,C4,2023,87.28,30.0,39.0,1000.4,False,44.4,180.0,1.6,14.399999999999999,0.43599999999999284,0.9380049995307299,1.0,0.18618769521930054,0.999000499833375,5.559513241650137e-06,0.9960079893439916
0 days 01:51:31.011000,ANT,12,0 days 00:01:23.010000,38.0,2.0,,,0 days 00:00:27.040000,0 days 00:00:28.459000,0 days 00:00:27.511000,0 days 01:50:35.091000,0 days 01:51:03.550000,0 days 01:51:31.061000,321.0,331.0,316.0,340.0,False,HARD,10.0,True,Mercedes,0 days 01:50:08.001000,2025-09-07 13:55:52.914,1,11.0,False,,False,True,83.01,C3,2025,82.982,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,0.028000000000005798,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:31.664000,HAM,44,0 days 00:01:27.830000,20.0,1.0,,,0 days 00:00:28.466000,0 days 00:00:30.411000,0 days 00:00:28.953000,0 days 01:50:32.320000,0 days 01:51:02.731000,0 days 01:51:31.684000,310.0,317.0,309.0,321.0,False,HARD,23.0,False,Mercedes,0 days 01:50:03.834000,2023-09-03 13:51:04.879,1,6.0,False,,False,True,87.83,C3,2023,87.449,30.0,39.0,1000.4,False,44.4,180.0,1.6,14.399999999999999,0.3810000000000002,0.9380049995307299,1.0,0.18618769521930054,0.999000499833375,5.559513241650137e-06,0.9960079893439916
0 days 01:51:33.249000,BOR,5,0 days 00:01:22.537000,38.0,2.0,,,0 days 00:00:27.149000,0 days 00:00:28.102000,0 days 00:00:27.286000,0 days 01:50:37.890000,0 days 01:51:05.992000,0 days 01:51:33.278000,318.0,325.0,318.0,327.0,False,HARD,18.0,True,Kick Sauber,0 days 01:50:10.712000,2025-09-07 13:55:55.625,1,12.0,False,,False,True,82.537,C3,2025,82.815,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.2779999999999916,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:33.926000,OCO,31,0 days 00:01:27.124000,33.0,2.0,,,0 days 00:00:28.363000,0 days 00:00:29.836000,0 days 00:00:28.925000,0 days 01:50:35.192000,0 days 01:51:05.028000,0 days 01:51:33.953000,299.0,303.0,302.0,308.0,False,HARD,14.0,True,Alpine,0 days 01:50:06.802000,2022-09-11 13:51:07.043,1,14.0,False,,False,True,87.124,C2,2022,86.858,28.4,30.0,992.9,False,43.1,204.0,1.7,14.700000000000003,0.26599999999999113,0.9753099120283326,0.0003035391380788668,0.31474263684278675,1.0,4.5753387694457955e-08,0.9753099120283326
0 days 01:51:35.652000,BEA,87,0 days 00:01:22.803000,38.0,2.0,,,0 days 00:00:27.282000,0 days 00:00:28.055000,0 days 00:00:27.466000,0 days 01:50:40.175000,0 days 01:51:08.230000,0 days 01:51:35.696000,314.0,321.0,314.0,322.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:50:12.849000,2025-09-07 13:55:57.762,1,13.0,False,,False,True,82.803,C3,2025,82.581,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,0.2219999999999942,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:36.255000,SAI,55,0 days 00:01:22.564000,38.0,2.0,,,0 days 00:00:27.156000,0 days 00:00:28.016000,0 days 00:00:27.392000,0 days 01:50:40.909000,0 days 01:51:08.925000,0 days 01:51:36.317000,315.0,329.0,317.0,338.0,False,HARD,8.0,True,Williams,0 days 01:50:13.691000,2025-09-07 13:55:58.604,1,14.0,False,,False,True,82.564,C3,2025,82.821,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.257000000000005,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:36.911000,TSU,22,0 days 00:01:27.032000,33.0,2.0,,,0 days 00:00:28.219000,0 days 00:00:29.876000,0 days 00:00:28.937000,0 days 01:50:38.117000,0 days 01:51:07.993000,0 days 01:51:36.930000,308.0,313.0,303.0,320.0,False,HARD,15.0,False,Racing Bulls,0 days 01:50:09.879000,2022-09-11 13:51:10.120,1,15.0,False,,False,True,87.032,C2,2022,87.075,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.043000000000006366,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:51:40.084000,LAT,6,0 days 00:01:27.074000,33.0,2.0,,,0 days 00:00:28.124000,0 days 00:00:30.036000,0 days 00:00:28.914000,0 days 01:50:41.150000,0 days 01:51:11.186000,0 days 01:51:40.100000,317.0,316.0,308.0,318.0,False,HARD,18.0,True,Williams,0 days 01:50:13.010000,2022-09-11 13:51:13.251,1,16.0,False,,False,True,87.074,C2,2022,87.292,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.21800000000000352,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:51:41.368000,HAD,6,0 days 00:01:23.082000,38.0,2.0,,,0 days 00:00:27.320000,0 days 00:00:28.351000,0 days 00:00:27.411000,0 days 01:50:45.633000,0 days 01:51:13.984000,0 days 01:51:41.395000,317.0,323.0,315.0,326.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 01:50:18.286000,2025-09-07 13:56:03.199,1,15.0,False,,False,True,83.082,C4,2025,82.998,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,0.08399999999998897,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:43.152000,BOT,77,0 days 00:01:28.438000,20.0,1.0,,,0 days 00:00:28.426000,0 days 00:00:30.550000,0 days 00:00:29.462000,0 days 01:50:43.149000,0 days 01:51:13.699000,0 days 01:51:43.161000,308.0,310.0,308.0,312.0,False,HARD,23.0,False,Kick Sauber,0 days 01:50:14.714000,2023-09-03 13:51:15.759,1,9.0,False,,False,True,88.438,C3,2023,87.725,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,0.7130000000000081,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:51:44.200000,STR,18,0 days 00:01:27.500000,33.0,2.0,,,0 days 00:00:28.201000,0 days 00:00:30.009000,0 days 00:00:29.290000,0 days 01:50:44.924000,0 days 01:51:14.933000,0 days 01:51:44.223000,312.0,308.0,303.0,311.0,False,HARD,16.0,False,Aston Martin,0 days 01:50:16.700000,2022-09-11 13:51:16.941,1,17.0,False,,False,True,87.5,C2,2022,87.641,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.14100000000000534,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:51:47.697000,TSU,22,0 days 00:01:23.793000,38.0,2.0,,,0 days 00:00:27.524000,0 days 00:00:28.701000,0 days 00:00:27.568000,0 days 01:50:51.484000,0 days 01:51:20.185000,0 days 01:51:47.753000,314.0,321.0,314.0,319.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:50:23.904000,2025-09-07 13:56:08.817,1,16.0,False,,False,True,83.793,C3,2025,83.34,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,0.45300000000000296,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:48.508000,LAW,30,0 days 00:01:23.802000,38.0,2.0,,,0 days 00:00:27.233000,0 days 00:00:28.784000,0 days 00:00:27.785000,0 days 01:50:51.979000,0 days 01:51:20.763000,0 days 01:51:48.548000,318.0,332.0,316.0,337.0,False,HARD,29.0,True,Racing Bulls,0 days 01:50:24.706000,2025-09-07 13:56:09.619,1,17.0,False,,False,True,83.802,C3,2025,83.347,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,0.4550000000000125,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:51.769000,VER,1,0 days 00:01:24.857000,34.0,2.0,,,0 days 00:00:28.005000,0 days 00:00:28.883000,0 days 00:00:27.969000,0 days 01:50:54.917000,0 days 01:51:23.800000,0 days 01:51:51.769000,304.0,308.0,304.0,308.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:50:26.912000,2022-09-11 13:51:27.153,1,1.0,False,,False,True,84.857,C3,2022,85.095,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.23799999999999955,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:51:52.174000,MAG,20,0 days 00:01:24.463000,39.0,2.0,,,0 days 00:00:27.613000,0 days 00:00:28.833000,0 days 00:00:28.017000,0 days 01:50:55.357000,0 days 01:51:24.190000,0 days 01:51:52.207000,314.0,318.0,311.0,320.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:50:27.711000,2024-09-01 13:58:11.630,1,7.0,False,,False,True,84.463,C3,2024,84.803,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.3400000000000034,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:51:52.478000,ALB,23,0 days 00:01:26.853000,20.0,2.0,,,0 days 00:00:28.207000,0 days 00:00:29.964000,0 days 00:00:28.682000,0 days 01:50:53.845000,0 days 01:51:23.809000,0 days 01:51:52.491000,315.0,316.0,309.0,322.0,False,HARD,8.0,False,Williams,0 days 01:50:25.625000,2023-09-03 13:51:26.670,1,12.0,False,,False,True,86.853,C3,2023,87.308,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.4550000000000125,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:51:56.433000,COL,43,0 days 00:01:22.894000,38.0,2.0,,,0 days 00:00:27.502000,0 days 00:00:28.019000,0 days 00:00:27.373000,0 days 01:51:01.117000,0 days 01:51:29.136000,0 days 01:51:56.509000,307.0,311.0,312.0,316.0,True,HARD,5.0,True,Alpine,0 days 01:50:33.539000,2025-09-07 13:56:18.452,1,18.0,False,,False,True,82.894,C3,2025,83.058,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.16400000000000148,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:57.848000,NOR,4,0 days 00:01:22.691000,39.0,1.0,,,0 days 00:00:27.255000,0 days 00:00:28.124000,0 days 00:00:27.312000,0 days 01:51:02.487000,0 days 01:51:30.611000,0 days 01:51:57.923000,314.0,318.0,317.0,330.0,False,MEDIUM,39.0,True,McLaren,0 days 01:50:35.157000,2025-09-07 13:56:20.070,1,1.0,False,,False,True,82.691,C4,2025,82.809,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.117999999999995,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:51:58.123000,ALB,23,0 days 00:01:24.971000,39.0,2.0,,,0 days 00:00:27.542000,0 days 00:00:29.037000,0 days 00:00:28.392000,0 days 01:51:00.710000,0 days 01:51:29.747000,0 days 01:51:58.139000,316.0,320.0,312.0,336.0,False,HARD,22.0,True,Williams,0 days 01:50:33.152000,2024-09-01 13:58:17.071,1,10.0,False,,False,True,84.971,C3,2024,85.214,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.242999999999995,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:51:58.318000,MAG,20,0 days 00:01:27.203000,33.0,2.0,,,0 days 00:00:28.525000,0 days 00:00:29.846000,0 days 00:00:28.832000,0 days 01:50:59.650000,0 days 01:51:29.496000,0 days 01:51:58.328000,302.0,304.0,300.0,307.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:50:31.115000,2022-09-11 13:51:31.356,1,18.0,False,,False,True,87.203,C2,2022,86.976,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,0.22700000000000387,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:51:59.839000,LAW,40,0 days 00:01:26.890000,20.0,2.0,,,0 days 00:00:28.280000,0 days 00:00:29.809000,0 days 00:00:28.801000,0 days 01:51:01.230000,0 days 01:51:31.039000,0 days 01:51:59.840000,310.0,310.0,306.0,306.0,False,HARD,10.0,False,Racing Bulls,0 days 01:50:32.949000,2023-09-03 13:51:33.994,1,14.0,False,,False,True,86.89,C3,2023,87.047,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.15699999999999648,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:01.314000,ZHO,24,0 days 00:01:27.075000,20.0,2.0,,,0 days 00:00:28.351000,0 days 00:00:29.988000,0 days 00:00:28.736000,0 days 01:51:02.596000,0 days 01:51:32.584000,0 days 01:52:01.320000,312.0,314.0,310.0,317.0,False,HARD,12.0,False,Kick Sauber,0 days 01:50:34.239000,2023-09-03 13:51:35.284,1,15.0,False,,False,True,87.075,C3,2023,87.347,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.27199999999999136,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:02.372000,RIC,3,0 days 00:01:25.033000,39.0,2.0,,,0 days 00:00:27.551000,0 days 00:00:29.120000,0 days 00:00:28.362000,0 days 01:51:04.910000,0 days 01:51:34.030000,0 days 01:52:02.392000,317.0,320.0,311.0,319.0,False,HARD,29.0,False,Racing Bulls,0 days 01:50:37.339000,2024-09-01 13:58:21.258,1,11.0,False,,False,True,85.033,C3,2024,85.288,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.25499999999999545,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:52:03.282000,SAR,2,0 days 00:01:27.280000,20.0,2.0,,,0 days 00:00:28.361000,0 days 00:00:30.032000,0 days 00:00:28.887000,0 days 01:51:04.367000,0 days 01:51:34.399000,0 days 01:52:03.286000,319.0,317.0,310.0,323.0,False,HARD,9.0,False,Williams,0 days 01:50:36.002000,2023-09-03 13:51:37.047,1,16.0,False,,False,True,87.28,C3,2023,87.165,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,0.11499999999999488,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:03.416000,PIA,81,0 days 00:01:22.402000,39.0,1.0,,,0 days 00:00:27.203000,0 days 00:00:27.929000,0 days 00:00:27.270000,0 days 01:51:08.274000,0 days 01:51:36.203000,0 days 01:52:03.473000,313.0,317.0,316.0,327.0,False,MEDIUM,39.0,True,McLaren,0 days 01:50:41.014000,2025-09-07 13:56:25.927,1,2.0,False,,False,True,82.402,C4,2025,82.558,27.0,43.0,996.5,False,41.4,203.0,2.2,14.399999999999999,-0.1560000000000059,0.6163132019122889,0.20189651799465538,0.9960079893439897,0.9753099120283326,5.573903692694596e-07,0.9960079893439916
0 days 01:52:04.937000,HUL,27,0 days 00:01:27.078000,20.0,2.0,,,0 days 00:00:28.437000,0 days 00:00:29.930000,0 days 00:00:28.711000,0 days 01:51:06.325000,0 days 01:51:36.255000,0 days 01:52:04.966000,308.0,311.0,306.0,313.0,False,HARD,11.0,False,Haas F1 Team,0 days 01:50:37.859000,2023-09-03 13:51:38.904,1,17.0,False,,False,True,87.078,C3,2023,87.312,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.23399999999999466,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:05.869000,GAS,10,0 days 00:01:27.035000,20.0,2.0,,,0 days 00:00:28.170000,0 days 00:00:30.107000,0 days 00:00:28.758000,0 days 01:51:07.014000,0 days 01:51:37.121000,0 days 01:52:05.879000,308.0,318.0,306.0,326.0,True,HARD,13.0,False,Alpine,0 days 01:50:38.834000,2023-09-03 13:51:39.879,1,18.0,False,,False,True,87.035,C3,2023,87.136,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.10099999999999909,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:06.976000,COL,43,0 days 00:01:25.128000,39.0,2.0,,,0 days 00:00:27.686000,0 days 00:00:29.125000,0 days 00:00:28.317000,0 days 01:51:09.552000,0 days 01:51:38.677000,0 days 01:52:06.994000,317.0,316.0,313.0,324.0,False,HARD,23.0,True,Williams,0 days 01:50:41.848000,2024-09-01 13:58:25.767,1,12.0,False,,False,True,85.128,C3,2024,85.194,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.0660000000000025,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:52:10.777000,ALO,14,0 days 00:01:23.770000,39.0,3.0,,,0 days 00:00:27.414000,0 days 00:00:28.622000,0 days 00:00:27.734000,0 days 01:51:14.471000,0 days 01:51:43.093000,0 days 01:52:10.827000,317.0,316.0,313.0,324.0,False,HARD,6.0,False,Aston Martin,0 days 01:50:47.007000,2024-09-01 13:58:30.926,1,13.0,False,,False,True,83.77,C3,2024,83.847,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.07699999999999818,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:52:13.856000,RUS,63,0 days 00:01:26.087000,34.0,2.0,,,0 days 00:00:28.001000,0 days 00:00:29.569000,0 days 00:00:28.517000,0 days 01:51:15.793000,0 days 01:51:45.362000,0 days 01:52:13.879000,309.0,307.0,307.0,324.0,False,HARD,11.0,True,Mercedes,0 days 01:50:47.769000,2022-09-11 13:51:48.010,1,3.0,False,,False,True,86.087,C2,2022,85.957,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,0.13000000000000966,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:52:17.357000,MAG,20,0 days 00:01:27.011000,20.0,2.0,,,0 days 00:00:28.444000,0 days 00:00:29.712000,0 days 00:00:28.855000,0 days 01:51:18.829000,0 days 01:51:48.541000,0 days 01:52:17.396000,308.0,309.0,305.0,311.0,True,MEDIUM,8.0,True,Haas F1 Team,0 days 01:50:50.346000,2023-09-03 13:51:51.391,1,19.0,False,,False,True,87.011,C4,2023,87.159,30.0,39.0,1000.2,False,44.3,82.0,1.2,14.299999999999997,-0.14800000000001035,0.9521811296985054,1.0,0.21849328438474766,0.9753099120283326,0.0,0.9990004998333751
0 days 01:52:19.557000,OCO,31,0 days 00:01:25.267000,39.0,2.0,,,0 days 00:00:27.695000,0 days 00:00:29.022000,0 days 00:00:28.550000,0 days 01:51:22.001000,0 days 01:51:51.023000,0 days 01:52:19.573000,309.0,313.0,311.0,318.0,False,MEDIUM,8.0,True,Alpine,0 days 01:50:54.290000,2024-09-01 13:58:38.209,1,14.0,False,,False,True,85.267,C4,2024,84.845,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,0.42199999999999704,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:52:24.878000,LEC,16,0 days 00:01:23.690000,40.0,2.0,,,0 days 00:00:27.399000,0 days 00:00:28.465000,0 days 00:00:27.826000,0 days 01:51:28.610000,0 days 01:51:57.075000,0 days 01:52:24.901000,315.0,318.0,313.0,322.0,False,HARD,25.0,True,Ferrari,0 days 01:51:01.188000,2024-09-01 13:58:45.107,1,1.0,False,,False,True,83.69,C3,2024,83.718,32.5,32.0,992.9,False,44.9,218.0,1.2,12.399999999999999,-0.028000000000005798,0.8445089033860349,0.007446583070924338,0.31474263684278675,0.9753099120283326,2.1874204564208623e-32,0.7232502423798413
0 days 01:52:26.605000,NOR,4,0 days 00:01:27.001000,34.0,1.0,,,0 days 00:00:28.217000,0 days 00:00:29.968000,0 days 00:00:28.816000,0 days 01:51:27.837000,0 days 01:51:57.805000,0 days 01:52:26.621000,307.0,306.0,302.0,315.0,False,MEDIUM,34.0,True,McLaren,0 days 01:50:59.604000,2022-09-11 13:51:59.845,1,4.0,False,,False,True,87.001,C3,2022,87.017,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.015999999999991132,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:52:29.581000,GAS,10,0 days 00:01:24.591000,39.0,3.0,,,0 days 00:00:27.531000,0 days 00:00:28.909000,0 days 00:00:28.151000,0 days 01:51:32.574000,0 days 01:52:01.483000,0 days 01:52:29.634000,313.0,317.0,315.0,323.0,False,HARD,9.0,True,Alpine,0 days 01:51:04.990000,2024-09-01 13:58:48.909,1,17.0,False,,False,True,84.591,C3,2024,85.229,32.5,32.0,993.0,False,44.7,195.0,1.5,12.200000000000003,-0.6380000000000052,0.8860339595928753,0.007446583070924338,0.3365528783647471,0.9960079893439915,0.20189651799465538,0.6703200460356393
0 days 01:52:32.222000,ALB,23,0 days 00:01:22.673000,39.0,1.0,,,0 days 00:00:27.182000,0 days 00:00:28.129000,0 days 00:00:27.362000,0 days 01:51:36.757000,0 days 01:52:04.886000,0 days 01:52:32.248000,311.0,315.0,315.0,326.0,False,HARD,39.0,True,Williams,0 days 01:51:09.549000,2025-09-07 13:56:54.462,1,4.0,False,,False,True,82.673,C3,2025,82.658,27.1,42.0,996.4,False,41.4,176.0,2.1,14.299999999999997,0.015000000000000568,0.6163132019122889,0.4065696597405991,0.9990004998333746,0.9841273200552851,1.6918979226151304e-10,0.9990004998333751
0 days 01:52:33.556000,SAI,55,0 days 00:01:25.313000,34.0,2.0,,,0 days 00:00:27.946000,0 days 00:00:29.235000,0 days 00:00:28.132000,0 days 01:51:36.218000,0 days 01:52:05.453000,0 days 01:52:33.585000,305.0,307.0,307.0,311.0,True,SOFT,4.0,True,Ferrari,0 days 01:51:08.243000,2022-09-11 13:52:08.484,1,5.0,False,,False,True,85.313,C4,2022,85.577,28.3,30.0,992.9,False,43.1,183.0,2.0,14.8,-0.2639999999999958,0.9753099120283326,0.0003035391380788668,0.31474263684278675,0.9910403787728836,0.001661557273173934,0.9646402934831233
0 days 01:52:33.918000,LEC,16,0 days 00:01:22.431000,39.0,2.0,,,0 days 00:00:27.122000,0 days 00:00:28.053000,0 days 00:00:27.256000,0 days 01:51:38.655000,0 days 01:52:06.708000,0 days 01:52:33.964000,317.0,320.0,318.0,324.0,False,HARD,6.0,True,Ferrari,0 days 01:51:11.487000,2025-09-07 13:56:56.400,1,5.0,False,,False,True,82.431,C3,2025,82.125,27.1,42.0,996.4,False,41.4,176.0,2.1,14.299999999999997,0.3059999999999974,0.6163132019122889,0.4065696597405991,0.9990004998333746,0.9841273200552851,1.6918979226151304e-10,0.9990004998333751
0 days 01:52:35.673000,SAI,55,0 days 00:01:23.803000,40.0,2.0,,,0 days 00:00:27.515000,0 days 00:00:28.698000,0 days 00:00:27.590000,0 days 01:51:39.407000,0 days 01:52:08.105000,0 days 01:52:35.695000,312.0,316.0,314.0,319.0,False,HARD,21.0,True,Ferrari,0 days 01:51:11.870000,2024-09-01 13:58:55.789,1,2.0,False,,False,True,83.803,C3,2024,83.809,32.5,32.0,993.0,False,44.7,195.0,1.5,12.200000000000003,-0.006000000000000227,0.8860339595928753,0.007446583070924338,0.3365528783647471,0.9960079893439915,0.20189651799465538,0.6703200460356393
