Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,SessionType,Year,Race,pirelliCompound
0 days 01:10:53.340000,STR,18,0 days 00:01:40.550000,24.0,3.0,,,0 days 00:00:31.771000,0 days 00:00:43.896000,0 days 00:00:24.883000,0 days 01:09:44.561000,0 days 01:10:28.457000,0 days 01:10:53.340000,233.0,246.0,276.0,302.0,False,SOFT,17.0,False,Aston Martin,0 days 01:09:12.790000,,1,,,,False,True,100.55,FP2,2025,Bahrain Grand Prix,C3
0 days 01:12:34.436000,STR,18,0 days 00:01:41.096000,25.0,3.0,,,0 days 00:00:31.814000,0 days 00:00:44.356000,0 days 00:00:24.926000,0 days 01:11:25.154000,0 days 01:12:09.510000,0 days 01:12:34.436000,231.0,231.0,276.0,299.0,False,SOFT,18.0,False,Aston Martin,0 days 01:10:53.340000,,1,,,,False,True,101.096,FP2,2025,Bahrain Grand Prix,C3
0 days 01:14:54.313000,STR,18,0 days 00:02:19.877000,26.0,3.0,,,0 days 00:00:40.594000,0 days 00:01:00.410000,0 days 00:00:38.873000,0 days 01:13:15.030000,0 days 01:14:15.440000,0 days 01:14:54.313000,142.0,144.0,69.0,261.0,False,SOFT,19.0,False,Aston Martin,0 days 01:12:34.436000,,1,,,,False,True,139.877,FP2,2025,Bahrain Grand Prix,C3
0 days 01:17:25.962000,STR,18,,27.0,3.0,,0 days 01:17:24.179000,0 days 00:01:07.510000,0 days 00:00:52.240000,0 days 00:00:31.884000,0 days 01:16:01.975000,0 days 01:16:54.321000,0 days 01:17:25.962000,179.0,144.0,,200.0,False,SOFT,20.0,False,Aston Martin,0 days 01:14:54.313000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C3
0 days 00:15:17.538000,TSU,22,,1.0,1.0,0 days 00:12:43.092000,,,0 days 00:00:52.751000,0 days 00:00:38.330000,,0 days 00:14:39.365000,0 days 00:15:17.566000,170.0,182.0,289.0,32.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:12:43.092000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:16:50.550000,TSU,22,0 days 00:01:33.012000,2.0,1.0,,,0 days 00:00:29.408000,0 days 00:00:40.384000,0 days 00:00:23.220000,0 days 00:15:46.946000,0 days 00:16:27.330000,0 days 00:16:50.550000,240.0,272.0,288.0,326.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:15:17.538000,,1,,,,False,True,93.012,FP2,2025,Bahrain Grand Prix,C2
0 days 00:19:32.039000,TSU,22,,3.0,1.0,,0 days 00:19:30.199000,0 days 00:00:47.939000,0 days 00:01:11.797000,0 days 00:00:41.681000,0 days 00:17:38.603000,0 days 00:18:50.487000,0 days 00:19:32.039000,112.0,126.0,,185.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:16:50.550000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:22:22.231000,TSU,22,,4.0,2.0,0 days 00:19:59.977000,,0 days 00:01:17.850000,0 days 00:01:03.703000,0 days 00:00:28.754000,0 days 00:20:49.998000,0 days 00:21:53.784000,0 days 00:22:22.372000,117.0,148.0,289.0,77.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:19:32.039000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:24:45.206000,TSU,22,0 days 00:02:22.975000,5.0,2.0,,,0 days 00:00:45.408000,0 days 00:01:07.875000,0 days 00:00:29.692000,0 days 00:23:07.639000,0 days 00:24:15.514000,0 days 00:24:45.206000,119.0,127.0,287.0,325.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 00:22:22.231000,,1,,,,False,True,142.975,FP2,2025,Bahrain Grand Prix,C2
0 days 00:26:18.898000,TSU,22,0 days 00:01:33.692000,6.0,2.0,,,0 days 00:00:29.634000,0 days 00:00:40.521000,0 days 00:00:23.537000,0 days 00:25:14.840000,0 days 00:25:55.361000,0 days 00:26:18.898000,238.0,272.0,287.0,323.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:24:45.206000,,1,,,,False,True,93.692,FP2,2025,Bahrain Grand Prix,C2
0 days 00:28:25.330000,TSU,22,0 days 00:02:06.432000,7.0,2.0,,0 days 00:28:23.541000,0 days 00:00:42.514000,0 days 00:00:53.559000,0 days 00:00:30.359000,0 days 00:27:01.412000,0 days 00:27:54.971000,0 days 00:28:25.330000,132.0,179.0,,228.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:26:18.898000,,1,,,,False,False,126.432,FP2,2025,Bahrain Grand Prix,C2
0 days 00:40:24.749000,TSU,22,,8.0,3.0,0 days 00:38:27.674000,,,0 days 00:00:51.209000,0 days 00:00:27.320000,,0 days 00:39:57.586000,0 days 00:40:24.749000,179.0,179.0,288.0,119.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:28:25.330000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C3
0 days 00:43:04.983000,TSU,22,,9.0,3.0,,,0 days 00:00:48.541000,0 days 00:01:23.326000,0 days 00:00:28.509000,0 days 00:41:13.337000,0 days 00:42:36.650000,0 days 00:43:05.101000,108.0,124.0,289.0,258.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:40:24.749000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C3
0 days 00:44:37.007000,TSU,22,0 days 00:01:32.024000,10.0,3.0,,,0 days 00:00:29.231000,0 days 00:00:39.659000,0 days 00:00:23.134000,0 days 00:43:34.214000,0 days 00:44:13.873000,0 days 00:44:37.007000,240.0,273.0,287.0,323.0,True,SOFT,3.0,True,Red Bull Racing,0 days 00:43:04.983000,,1,,,,False,True,92.024,FP2,2025,Bahrain Grand Prix,C3
0 days 00:47:00.665000,TSU,22,0 days 00:02:23.658000,11.0,3.0,,0 days 00:46:58.886000,0 days 00:00:49.512000,0 days 00:01:04.840000,0 days 00:00:29.306000,0 days 00:45:26.519000,0 days 00:46:31.359000,0 days 00:47:00.665000,113.0,196.0,,207.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:44:37.007000,,1,,,,False,False,143.658,FP2,2025,Bahrain Grand Prix,C3
0 days 00:54:54.906000,TSU,22,,12.0,4.0,0 days 00:52:55.215000,,,0 days 00:00:44.017000,0 days 00:00:24.285000,,0 days 00:54:30.800000,0 days 00:54:55.059000,215.0,228.0,275.0,194.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:47:00.665000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:56:33.958000,TSU,22,0 days 00:01:39.052000,13.0,4.0,,,0 days 00:00:31.537000,0 days 00:00:43.313000,0 days 00:00:24.202000,0 days 00:55:26.443000,0 days 00:56:09.756000,0 days 00:56:33.958000,222.0,232.0,276.0,294.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:54:54.906000,,1,,,,False,True,99.052,FP2,2025,Bahrain Grand Prix,C2
0 days 00:58:13.622000,TSU,22,0 days 00:01:39.664000,14.0,4.0,,,0 days 00:00:31.490000,0 days 00:00:43.750000,0 days 00:00:24.424000,0 days 00:57:05.448000,0 days 00:57:49.198000,0 days 00:58:13.622000,220.0,229.0,275.0,293.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:56:33.958000,,1,,,,False,True,99.664,FP2,2025,Bahrain Grand Prix,C2
0 days 00:59:53.216000,TSU,22,0 days 00:01:39.594000,15.0,4.0,,,0 days 00:00:31.497000,0 days 00:00:43.715000,0 days 00:00:24.382000,0 days 00:58:45.119000,0 days 00:59:28.834000,0 days 00:59:53.216000,224.0,243.0,277.0,297.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:58:13.622000,,1,,,,False,True,99.594,FP2,2025,Bahrain Grand Prix,C2
0 days 01:01:32.617000,TSU,22,0 days 00:01:39.401000,16.0,4.0,,,0 days 00:00:31.400000,0 days 00:00:43.564000,0 days 00:00:24.437000,0 days 01:00:24.616000,0 days 01:01:08.180000,0 days 01:01:32.617000,225.0,236.0,276.0,298.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 00:59:53.216000,,1,,,,False,True,99.401,FP2,2025,Bahrain Grand Prix,C2
0 days 01:03:12.418000,TSU,22,0 days 00:01:39.801000,17.0,4.0,,,0 days 00:00:31.464000,0 days 00:00:43.844000,0 days 00:00:24.493000,0 days 01:02:04.081000,0 days 01:02:47.925000,0 days 01:03:12.418000,222.0,241.0,276.0,300.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:01:32.617000,,1,,,,False,True,99.801,FP2,2025,Bahrain Grand Prix,C2
0 days 01:04:52.189000,TSU,22,0 days 00:01:39.771000,18.0,4.0,,,0 days 00:00:31.562000,0 days 00:00:43.690000,0 days 00:00:24.519000,0 days 01:03:43.980000,0 days 01:04:27.670000,0 days 01:04:52.189000,226.0,231.0,277.0,300.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:03:12.418000,,1,,,,False,True,99.771,FP2,2025,Bahrain Grand Prix,C2
0 days 01:06:32.007000,TSU,22,0 days 00:01:39.818000,19.0,4.0,,,0 days 00:00:31.613000,0 days 00:00:43.715000,0 days 00:00:24.490000,0 days 01:05:23.802000,0 days 01:06:07.517000,0 days 01:06:32.007000,225.0,241.0,276.0,296.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:04:52.189000,,1,,,,False,True,99.818,FP2,2025,Bahrain Grand Prix,C2
0 days 01:08:11.877000,TSU,22,0 days 00:01:39.870000,20.0,4.0,,,0 days 00:00:31.757000,0 days 00:00:43.542000,0 days 00:00:24.571000,0 days 01:07:03.764000,0 days 01:07:47.306000,0 days 01:08:11.877000,224.0,246.0,276.0,300.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 01:06:32.007000,,1,,,,False,True,99.87,FP2,2025,Bahrain Grand Prix,C2
0 days 01:09:52.457000,TSU,22,0 days 00:01:40.580000,21.0,4.0,,,0 days 00:00:32.199000,0 days 00:00:43.639000,0 days 00:00:24.742000,0 days 01:08:44.076000,0 days 01:09:27.715000,0 days 01:09:52.457000,228.0,247.0,276.0,303.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:08:11.877000,,1,,,,False,True,100.58,FP2,2025,Bahrain Grand Prix,C2
0 days 01:11:32.471000,TSU,22,0 days 00:01:40.014000,22.0,4.0,,,0 days 00:00:31.708000,0 days 00:00:43.691000,0 days 00:00:24.615000,0 days 01:10:24.165000,0 days 01:11:07.856000,0 days 01:11:32.471000,228.0,240.0,276.0,303.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 01:09:52.457000,,1,,,,False,True,100.014,FP2,2025,Bahrain Grand Prix,C2
0 days 01:13:13.624000,TSU,22,0 days 00:01:41.153000,23.0,4.0,,,0 days 00:00:32.074000,0 days 00:00:44.455000,0 days 00:00:24.624000,0 days 01:12:04.545000,0 days 01:12:49,0 days 01:13:13.624000,228.0,242.0,277.0,305.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 01:11:32.471000,,1,,,,False,True,101.153,FP2,2025,Bahrain Grand Prix,C2
0 days 01:15:31.737000,TSU,22,0 days 00:02:18.113000,24.0,4.0,,,0 days 00:00:40.084000,0 days 00:00:54.731000,0 days 00:00:43.298000,0 days 01:13:53.708000,0 days 01:14:48.439000,0 days 01:15:31.737000,226.0,155.0,36.0,255.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:13:13.624000,,1,,,,False,True,138.113,FP2,2025,Bahrain Grand Prix,C2
0 days 01:18:04.020000,TSU,22,,25.0,4.0,,0 days 01:18:02.280000,,0 days 00:00:46.143000,0 days 00:00:28.868000,,0 days 01:17:35.263000,0 days 01:18:04.020000,226.0,203.0,,255.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:15:31.737000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:14:46.614000,ALB,23,,1.0,1.0,0 days 00:12:31.046000,,,0 days 00:00:56.102000,0 days 00:00:30.572000,,0 days 00:14:16.266000,0 days 00:14:46.769000,214.0,231.0,284.0,60.0,False,MEDIUM,1.0,True,Williams,0 days 00:12:31.046000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:16:19.614000,ALB,23,0 days 00:01:33,2.0,1.0,,,0 days 00:00:29.439000,0 days 00:00:40.017000,0 days 00:00:23.544000,0 days 00:15:16.053000,0 days 00:15:56.070000,0 days 00:16:19.614000,238.0,267.0,283.0,319.0,True,MEDIUM,2.0,True,Williams,0 days 00:14:46.614000,,1,,,,False,True,93.0,FP2,2025,Bahrain Grand Prix,C2
0 days 00:19:02.704000,ALB,23,,3.0,1.0,,,0 days 00:00:50.280000,0 days 00:01:19.142000,0 days 00:00:33.707000,0 days 00:17:10.075000,0 days 00:18:28.997000,0 days 00:19:02.862000,112.0,98.0,285.0,199.0,False,MEDIUM,3.0,True,Williams,0 days 00:16:19.614000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:21:15.213000,ALB,23,0 days 00:02:12.509000,4.0,1.0,,,0 days 00:00:40.565000,0 days 00:00:59.628000,0 days 00:00:32.316000,0 days 00:19:43.269000,0 days 00:20:42.897000,0 days 00:21:15.213000,193.0,104.0,285.0,318.0,False,MEDIUM,4.0,True,Williams,0 days 00:19:02.704000,,1,,,,False,True,132.509,FP2,2025,Bahrain Grand Prix,C2
0 days 00:23:12.051000,ALB,23,0 days 00:01:56.838000,5.0,1.0,,,0 days 00:00:29.586000,0 days 00:00:55.338000,0 days 00:00:31.914000,0 days 00:21:44.799000,0 days 00:22:40.137000,0 days 00:23:12.051000,238.0,142.0,245.0,319.0,False,MEDIUM,5.0,True,Williams,0 days 00:21:15.213000,,1,,,,False,True,116.838,FP2,2025,Bahrain Grand Prix,C2
0 days 00:25:40.465000,ALB,23,0 days 00:02:28.414000,6.0,1.0,,,0 days 00:00:47.296000,0 days 00:01:08.149000,0 days 00:00:32.969000,0 days 00:23:59.347000,0 days 00:25:07.496000,0 days 00:25:40.465000,117.0,129.0,287.0,173.0,False,MEDIUM,6.0,True,Williams,0 days 00:23:12.051000,,1,,,,False,True,148.414,FP2,2025,Bahrain Grand Prix,C2
0 days 00:27:13.915000,ALB,23,0 days 00:01:33.450000,7.0,1.0,,,0 days 00:00:29.512000,0 days 00:00:40.543000,0 days 00:00:23.395000,0 days 00:26:09.977000,0 days 00:26:50.520000,0 days 00:27:13.915000,238.0,266.0,284.0,321.0,False,MEDIUM,7.0,True,Williams,0 days 00:25:40.465000,,1,,,,False,True,93.45,FP2,2025,Bahrain Grand Prix,C2
0 days 00:29:10.410000,ALB,23,0 days 00:01:56.495000,8.0,1.0,,0 days 00:29:08.661000,0 days 00:00:35.138000,0 days 00:00:51.429000,0 days 00:00:29.928000,0 days 00:27:49.053000,0 days 00:28:40.482000,0 days 00:29:10.410000,165.0,186.0,,273.0,False,MEDIUM,8.0,True,Williams,0 days 00:27:13.915000,,1,,,,False,False,116.495,FP2,2025,Bahrain Grand Prix,C2
0 days 00:34:41.350000,ALB,23,,9.0,2.0,0 days 00:32:54.721000,,,0 days 00:00:46.459000,0 days 00:00:24.598000,,0 days 00:34:16.818000,0 days 00:34:41.437000,203.0,234.0,287.0,155.0,False,SOFT,1.0,True,Williams,0 days 00:29:10.410000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C3
0 days 00:36:13.046000,ALB,23,0 days 00:01:31.696000,10.0,2.0,,,0 days 00:00:29.137000,0 days 00:00:39.457000,0 days 00:00:23.102000,0 days 00:35:10.487000,0 days 00:35:49.944000,0 days 00:36:13.046000,240.0,267.0,286.0,319.0,True,SOFT,2.0,True,Williams,0 days 00:34:41.350000,,1,,,,False,True,91.696,FP2,2025,Bahrain Grand Prix,C3
0 days 00:38:40.849000,ALB,23,0 days 00:02:27.803000,11.0,2.0,,0 days 00:38:38.986000,0 days 00:00:49.925000,0 days 00:01:07.457000,0 days 00:00:30.421000,0 days 00:37:02.971000,0 days 00:38:10.428000,0 days 00:38:40.849000,94.0,163.0,,195.0,False,SOFT,3.0,True,Williams,0 days 00:36:13.046000,,1,,,,False,False,147.803,FP2,2025,Bahrain Grand Prix,C3
0 days 00:46:57.944000,ALB,23,,12.0,3.0,0 days 00:45:07.134000,,,0 days 00:00:42.697000,0 days 00:00:25.266000,,0 days 00:46:32.916000,0 days 00:46:57.989000,230.0,237.0,274.0,201.0,False,MEDIUM,9.0,False,Williams,0 days 00:38:40.849000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:48:35.830000,ALB,23,0 days 00:01:37.886000,13.0,3.0,,,0 days 00:00:31.097000,0 days 00:00:42.382000,0 days 00:00:24.407000,0 days 00:47:29.041000,0 days 00:48:11.423000,0 days 00:48:35.830000,230.0,247.0,278.0,292.0,False,MEDIUM,10.0,False,Williams,0 days 00:46:57.944000,,1,,,,False,True,97.886,FP2,2025,Bahrain Grand Prix,C2
0 days 00:50:13.850000,ALB,23,0 days 00:01:38.020000,14.0,3.0,,,0 days 00:00:31.067000,0 days 00:00:42.720000,0 days 00:00:24.233000,0 days 00:49:06.897000,0 days 00:49:49.617000,0 days 00:50:13.850000,230.0,240.0,276.0,304.0,False,MEDIUM,11.0,False,Williams,0 days 00:48:35.830000,,1,,,,False,True,98.02,FP2,2025,Bahrain Grand Prix,C2
0 days 00:51:51.979000,ALB,23,0 days 00:01:38.129000,15.0,3.0,,,0 days 00:00:31.319000,0 days 00:00:42.529000,0 days 00:00:24.281000,0 days 00:50:45.169000,0 days 00:51:27.698000,0 days 00:51:51.979000,228.0,248.0,276.0,299.0,False,MEDIUM,12.0,False,Williams,0 days 00:50:13.850000,,1,,,,False,True,98.129,FP2,2025,Bahrain Grand Prix,C2
0 days 00:53:30.543000,ALB,23,0 days 00:01:38.564000,16.0,3.0,,,0 days 00:00:31.504000,0 days 00:00:42.548000,0 days 00:00:24.512000,0 days 00:52:23.483000,0 days 00:53:06.031000,0 days 00:53:30.543000,228.0,244.0,280.0,300.0,False,MEDIUM,13.0,False,Williams,0 days 00:51:51.979000,,1,,,,False,True,98.564,FP2,2025,Bahrain Grand Prix,C2
0 days 00:55:11.941000,ALB,23,0 days 00:01:41.398000,17.0,3.0,,0 days 00:55:10.040000,0 days 00:00:31.273000,0 days 00:00:43.159000,0 days 00:00:26.966000,0 days 00:54:01.816000,0 days 00:54:44.975000,0 days 00:55:11.941000,230.0,249.0,,320.0,False,MEDIUM,14.0,False,Williams,0 days 00:53:30.543000,,1,,,,False,False,101.398,FP2,2025,Bahrain Grand Prix,C2
0 days 00:57:09.577000,ALB,23,0 days 00:01:57.636000,18.0,4.0,0 days 00:55:34.369000,,0 days 00:00:51.533000,0 days 00:00:42.247000,0 days 00:00:23.856000,0 days 00:56:03.474000,0 days 00:56:45.721000,0 days 00:57:09.577000,227.0,237.0,276.0,218.0,False,SOFT,4.0,False,Williams,0 days 00:55:11.941000,,1,,,,False,False,117.636,FP2,2025,Bahrain Grand Prix,C3
0 days 00:58:46.502000,ALB,23,0 days 00:01:36.925000,19.0,4.0,,,0 days 00:00:30.940000,0 days 00:00:42.119000,0 days 00:00:23.866000,0 days 00:57:40.517000,0 days 00:58:22.636000,0 days 00:58:46.502000,233.0,246.0,277.0,295.0,False,SOFT,5.0,False,Williams,0 days 00:57:09.577000,,1,,,,False,True,96.925,FP2,2025,Bahrain Grand Prix,C3
0 days 01:00:23.958000,ALB,23,0 days 00:01:37.456000,20.0,4.0,,,0 days 00:00:31.042000,0 days 00:00:42.435000,0 days 00:00:23.979000,0 days 00:59:17.544000,0 days 00:59:59.979000,0 days 01:00:23.958000,232.0,243.0,278.0,299.0,False,SOFT,6.0,False,Williams,0 days 00:58:46.502000,,1,,,,False,True,97.456,FP2,2025,Bahrain Grand Prix,C3
0 days 01:02:01.855000,ALB,23,0 days 00:01:37.897000,21.0,4.0,,,0 days 00:00:31.178000,0 days 00:00:42.696000,0 days 00:00:24.023000,0 days 01:00:55.136000,0 days 01:01:37.832000,0 days 01:02:01.855000,232.0,238.0,278.0,302.0,False,SOFT,7.0,False,Williams,0 days 01:00:23.958000,,1,,,,False,True,97.897,FP2,2025,Bahrain Grand Prix,C3
0 days 01:03:40.031000,ALB,23,0 days 00:01:38.176000,22.0,4.0,,,0 days 00:00:31.308000,0 days 00:00:42.758000,0 days 00:00:24.110000,0 days 01:02:33.163000,0 days 01:03:15.921000,0 days 01:03:40.031000,231.0,248.0,277.0,302.0,False,SOFT,8.0,False,Williams,0 days 01:02:01.855000,,1,,,,False,True,98.176,FP2,2025,Bahrain Grand Prix,C3
0 days 01:05:18.376000,ALB,23,0 days 00:01:38.345000,23.0,4.0,,,0 days 00:00:31.262000,0 days 00:00:42.829000,0 days 00:00:24.254000,0 days 01:04:11.293000,0 days 01:04:54.122000,0 days 01:05:18.376000,230.0,249.0,277.0,301.0,False,SOFT,9.0,False,Williams,0 days 01:03:40.031000,,1,,,,False,True,98.345,FP2,2025,Bahrain Grand Prix,C3
0 days 01:06:56.985000,ALB,23,0 days 00:01:38.609000,24.0,4.0,,,0 days 00:00:31.293000,0 days 00:00:43.092000,0 days 00:00:24.224000,0 days 01:05:49.669000,0 days 01:06:32.761000,0 days 01:06:56.985000,232.0,240.0,277.0,301.0,False,SOFT,10.0,False,Williams,0 days 01:05:18.376000,,1,,,,False,True,98.609,FP2,2025,Bahrain Grand Prix,C3
0 days 01:08:35.770000,ALB,23,0 days 00:01:38.785000,25.0,4.0,,,0 days 00:00:31.372000,0 days 00:00:43.071000,0 days 00:00:24.342000,0 days 01:07:28.357000,0 days 01:08:11.428000,0 days 01:08:35.770000,233.0,247.0,277.0,301.0,False,SOFT,11.0,False,Williams,0 days 01:06:56.985000,,1,,,,False,True,98.785,FP2,2025,Bahrain Grand Prix,C3
0 days 01:10:15.091000,ALB,23,0 days 00:01:39.321000,26.0,4.0,,,0 days 00:00:31.488000,0 days 00:00:43.288000,0 days 00:00:24.545000,0 days 01:09:07.258000,0 days 01:09:50.546000,0 days 01:10:15.091000,231.0,251.0,277.0,302.0,False,SOFT,12.0,False,Williams,0 days 01:08:35.770000,,1,,,,False,True,99.321,FP2,2025,Bahrain Grand Prix,C3
0 days 01:11:54.687000,ALB,23,0 days 00:01:39.596000,27.0,4.0,,,0 days 00:00:31.477000,0 days 00:00:43.524000,0 days 00:00:24.595000,0 days 01:10:46.568000,0 days 01:11:30.092000,0 days 01:11:54.687000,231.0,249.0,276.0,301.0,False,SOFT,13.0,False,Williams,0 days 01:10:15.091000,,1,,,,False,True,99.596,FP2,2025,Bahrain Grand Prix,C3
0 days 01:13:45.993000,ALB,23,0 days 00:01:51.306000,28.0,4.0,,,0 days 00:00:31.613000,0 days 00:00:47.464000,0 days 00:00:32.229000,0 days 01:12:26.300000,0 days 01:13:13.764000,0 days 01:13:45.993000,230.0,158.0,178.0,301.0,False,SOFT,14.0,False,Williams,0 days 01:11:54.687000,,1,,,,False,True,111.306,FP2,2025,Bahrain Grand Prix,C3
0 days 01:16:00.515000,ALB,23,0 days 00:02:14.522000,29.0,4.0,,0 days 01:15:58.035000,0 days 00:01:04.110000,0 days 00:00:43.271000,0 days 00:00:27.141000,0 days 01:14:50.103000,0 days 01:15:33.374000,0 days 01:16:00.515000,229.0,248.0,,246.0,False,SOFT,15.0,False,Williams,0 days 01:13:45.993000,,1,,,,False,False,134.522,FP2,2025,Bahrain Grand Prix,C3
0 days 00:14:13.949000,HUL,27,,1.0,1.0,0 days 00:12:13.919000,,,0 days 00:00:55.070000,0 days 00:00:26.460000,,0 days 00:13:47.750000,0 days 00:14:14.059000,161.0,204.0,286.0,175.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:12:13.919000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:15:47.707000,HUL,27,0 days 00:01:33.758000,2.0,1.0,,,0 days 00:00:29.713000,0 days 00:00:40.752000,0 days 00:00:23.293000,0 days 00:14:43.662000,0 days 00:15:24.414000,0 days 00:15:47.707000,239.0,269.0,288.0,322.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:14:13.949000,,1,,,,False,True,93.758,FP2,2025,Bahrain Grand Prix,C2
0 days 00:18:20.368000,HUL,27,,3.0,1.0,,,0 days 00:00:46.962000,0 days 00:01:14.282000,0 days 00:00:31.369000,0 days 00:16:34.987000,0 days 00:17:49.022000,0 days 00:18:20.445000,133.0,126.0,286.0,180.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:15:47.707000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:19:54.179000,HUL,27,0 days 00:01:33.811000,4.0,1.0,,,0 days 00:00:29.784000,0 days 00:00:40.535000,0 days 00:00:23.492000,0 days 00:18:50.152000,0 days 00:19:30.687000,0 days 00:19:54.179000,235.0,271.0,286.0,321.0,False,MEDIUM,4.0,True,Kick Sauber,0 days 00:18:20.368000,,1,,,,False,True,93.811,FP2,2025,Bahrain Grand Prix,C2
0 days 00:22:10.675000,HUL,27,0 days 00:02:16.496000,5.0,1.0,,0 days 00:22:08.877000,0 days 00:00:44.029000,0 days 00:00:56.914000,0 days 00:00:35.553000,0 days 00:20:38.208000,0 days 00:21:35.122000,0 days 00:22:10.675000,173.0,162.0,,205.0,False,MEDIUM,5.0,True,Kick Sauber,0 days 00:19:54.179000,,1,,,,False,False,136.496,FP2,2025,Bahrain Grand Prix,C2
0 days 00:24:59.680000,HUL,27,,6.0,2.0,0 days 00:22:36.439000,,0 days 00:01:09.072000,0 days 00:01:00.065000,0 days 00:00:39.859000,0 days 00:23:19.978000,0 days 00:24:20.039000,0 days 00:24:59.784000,143.0,137.0,284.0,125.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:22:10.675000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C2
0 days 00:26:37.688000,HUL,27,0 days 00:01:38.008000,7.0,2.0,,0 days 00:26:35.850000,0 days 00:00:29.799000,0 days 00:00:41.083000,0 days 00:00:27.126000,0 days 00:25:29.479000,0 days 00:26:10.562000,0 days 00:26:37.688000,239.0,271.0,,322.0,False,MEDIUM,7.0,False,Kick Sauber,0 days 00:24:59.680000,,1,,,,False,False,98.008,FP2,2025,Bahrain Grand Prix,C2
0 days 00:39:46.323000,HUL,27,,8.0,3.0,0 days 00:37:27.756000,,,0 days 00:01:03.945000,0 days 00:00:27.535000,,0 days 00:39:19.010000,0 days 00:39:46.456000,149.0,110.0,292.0,92.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:26:37.688000,,1,,,,False,False,,FP2,2025,Bahrain Grand Prix,C3
0 days 00:41:18.982000,HUL,27,0 days 00:01:32.659000,9.0,3.0,,,0 days 00:00:29.286000,0 days 00:00:40.110000,0 days 00:00:23.263000,0 days 00:40:15.609000,0 days 00:40:55.719000,0 days 00:41:18.982000,243.0,273.0,288.0,329.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:39:46.323000,,1,,,,False,True,92.659,FP2,2025,Bahrain Grand Prix,C3
0 days 00:43:47.669000,HUL,27,0 days 00:02:28.687000,10.0,3.0,,0 days 00:43:45.965000,0 days 00:00:45.443000,0 days 00:01:06.150000,0 days 00:00:37.094000,0 days 00:42:04.425000,0 days 00:43:10.575000,0 days 00:43:47.669000,136.0,146.0,,167.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:41:18.982000,,1,,,,False,False,148.687,FP2,2025,Bahrain Grand Prix,C3
